,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
5766,Bald gang,UgxMOq_-T_VRC0vuM754AaABAg,http://www.youtube.com/channel/UCh7UPpr9_h4vee59gVwtylA,Outlaw Paul,0,0,2021-01-13 07:48:34+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5767,SO CLOSE TO 51M KEEP UP THE WORK,UgzWmKkj7gp28sIGJ4R4AaABAg,http://www.youtube.com/channel/UCeugVtJZ4oV1pn5Qcz8UASA,A71M,0,0,2021-01-13 07:48:16+00:00,9yrdFAJUSaU,0,"Donating $100,000 To Shroud In Real Life",2021-01-13
5768,This man Luke gave the whole county cars 😂,UgxQTOi4ckeVYMA7zvx4AaABAg,http://www.youtube.com/channel/UCO4gUDFVMPYkfbXLHFZpL5g,Heiim.30k,0,0,2021-01-13 07:48:15+00:00,UE5AHE2Ypr8,0,"I Gave My 40,000,000th Subscriber 40 Cars",2021-01-13
5769,why when i said wlololololo the viking didnt show up :(,UgyWZpRjKvgFk43jkxd4AaABAg,http://www.youtube.com/channel/UCwu9Q94KDjhGY6GkZbSySuA,John Paul Gulmatico,0,1,2021-01-13 07:48:12+00:00,wbzD04leeLI,0,Do Water Repellent Shoes Actually Work?,2021-01-13
5770,Hfyueoj,Ugz3HZFKjadqAs7uMC54AaABAg,http://www.youtube.com/channel/UCoBKy4Vf9gssojoN_thuADw,الل الل,0,0,2021-01-13 07:48:11+00:00,UE5AHE2Ypr8,0,"I Gave My 40,000,000th Subscriber 40 Cars",2021-01-13
5771,ماجد,UgyZelJntfTKOUfNq4h4AaABAg,http://www.youtube.com/channel/UCoBKy4Vf9gssojoN_thuADw,الل الل,0,0,2021-01-13 07:48:03+00:00,UE5AHE2Ypr8,0,"I Gave My 40,000,000th Subscriber 40 Cars",2021-01-13
5772,No ways..,Ugz46rgNLunczdDgJd54AaABAg,http://www.youtube.com/channel/UCqTpTm8vh5UwHCbnCtTk01w,A T S SERVICES,0,0,2021-01-13 07:48:00+00:00,8D3vI1615K4,0,Fidget Spinner Vs Face (Legit Had To Get Stitches),2021-01-13
5773,where does all the money come from?,Ugx33G8iHGQy7o1oqT54AaABAg,http://www.youtube.com/channel/UCnlAOssc_gptPdsXzi_44EA,Mumu Meme,0,0,2021-01-13 07:47:59+00:00,sfv1QaRzJg8,0,I Ordered Pizza And Tipped The House,2021-01-13
5774,Please bring Mr.beast burger to India 🇮🇳,Ugy_BV3HwrxwRDSGWVx4AaABAg,http://www.youtube.com/channel/UCTp1WoaEVDA8Lm470c0R7vw,Rithin Shaiju,0,1,2021-01-13 07:47:40+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
5775,why unus annus added...,UgzaD1LtlxmFZTeywp94AaABAg,http://www.youtube.com/channel/UCZVeDH6SPG3dSR09QmzqlzQ,Chillogamerhat,0,0,2021-01-13 07:47:36+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
5776,"Poor chris,",Ugzizo8TD0LhGRvrQzx4AaABAg,http://www.youtube.com/channel/UCBa1zZ2Gtrl1cZoGm6TEL0g,Laugh Paradise,0,1,2021-01-13 07:47:36+00:00,NZR4WEjpOQg,0,Winning A Game Of Fortnite In The Middle Of The Ocean,2021-01-13
5777,i subed to all of me beast channel i just relized that,UgwW4w324c4bijABqIF4AaABAg,http://www.youtube.com/channel/UCCA56LYm3ShlZBgdhM-lFlQ,Ethan Marquez,0,1,2021-01-13 07:47:35+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5778,Terek is a good camera 📷 man. :),UgzCkJwFIIXKLkfbI3J4AaABAg,http://www.youtube.com/channel/UCUP-2uXZSTY7eIme1858YDQ,Lee Lee,0,0,2021-01-13 07:47:23+00:00,5V2B28OqfqM,0,"I Spent $1,000,000 On Lottery Tickets and WON",2021-01-13
5779,"""Im sorry international fans""





me crying in Malaysia and eat Maggie",UgyJoAjVCKkwEKWHMFR4AaABAg,http://www.youtube.com/channel/UCF0rWONYv6UKjtoWRrNH8Jg,Ariq Akim,0,0,2021-01-13 07:47:15+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
5780,PoOoo diEe pYyyyeee,Ugynptkv-z9W3WUwjoN4AaABAg,http://www.youtube.com/channel/UCHLy7iDJiZJ33LUJP-OI4VQ,shifa sherin,0,0,2021-01-13 07:46:58+00:00,mGIpOtncmSM,0,"Saying Pewdiepie 100,000 Times",2021-01-13
5781,"happy birthday jimmy wish you healthy and long life 

in the news at the bottom the headlines were so funny 😂😂😂🤣🤣🤣",Ugz7Rjeht5g98IULIAB4AaABAg,http://www.youtube.com/channel/UCoPkHTGXDQsSkyk3UNksNwg,ZIKRA MOHAMMAD,0,0,2021-01-13 07:46:46+00:00,5Hg_QSIJm8I,0,"I Gave $200,000 To People Who Lost Their Jobs (Corona Virus)",2021-01-13
5782,Imagine the card is declined and they have to put everything back 😂😃😐,Ugx7oK8GmCDIHy65vyN4AaABAg,http://www.youtube.com/channel/UCRQXEba_7qWpE3_3adkIW_g,Braden Arriola,0,0,2021-01-13 07:46:29+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5783,I'm glad this was on my recommendation😂😂,UgyWBpEDQYiat-2qZRx4AaABAg,http://www.youtube.com/channel/UCaAE4wqv_3ai4kmDlgD5YcA,9bwy,0,1,2021-01-13 07:46:16+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
5784,Who is watching this in 2021 and believe me the people who said bad things to him now regret that,UgyadnsmP3xG-QBvuEB4AaABAg,http://www.youtube.com/channel/UCYK5KHDN_08YvAD7NFrKyCA,Rapterboy 477,0,0,2021-01-13 07:46:12+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
5785,ok,UgxMC7on8RJCbPoTODl4AaABAg,http://www.youtube.com/channel/UCG7tPnHY-kD_4zkZ9u2AYlw,Helena Gutierrez,0,0,2021-01-13 07:46:10+00:00,dBxOYE2j55U,0,Make This Video The Most Liked Video On Youtube,2021-01-13
5786,Look at him now,UgyVL90I-xxuKulugUh4AaABAg,http://www.youtube.com/channel/UCv5jpAl8IQtpTZUWK_EnBfA,Battur Baterdene,0,0,2021-01-13 07:46:05+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
5787,I’ve been binge watching videos for days and I love chandler he’s so funny 😂,UgxBZsBewEiPCT4MNhl4AaABAg,http://www.youtube.com/channel/UCkgVq-McNb5gMA5Vs8Tcvhw,Brejayana Hughes,0,0,2021-01-13 07:46:04+00:00,LdMx2U5tby0,0,"$60,000 Extreme Hide And Seek - Challenge",2021-01-13
5788,pyu ppie pie pp i pp i pp i,UgzTvirzqTGEqsQXHpV4AaABAg,http://www.youtube.com/channel/UCHLy7iDJiZJ33LUJP-OI4VQ,shifa sherin,0,0,2021-01-13 07:46:00+00:00,mGIpOtncmSM,0,"Saying Pewdiepie 100,000 Times",2021-01-13
5789,Can you buy everything on my eBay store pls,UgyV-W2tLIG_QekQZFF4AaABAg,http://www.youtube.com/channel/UCJ6qB5ppXau-UDLKqPm9wOA,Jason Henderson,0,0,2021-01-13 07:45:40+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5790,First comment in 2021,UgwM7rJO3HvDfXP1WnJ4AaABAg,http://www.youtube.com/channel/UCYI7O9FmMMi0vBC17RDLaXw,FRAUDOS CONDOS,0,0,2021-01-13 07:45:34+00:00,8D3vI1615K4,0,Fidget Spinner Vs Face (Legit Had To Get Stitches),2021-01-13
5791,Hi,Ugyg1ZEsgjp3QRf82Nd4AaABAg,http://www.youtube.com/channel/UCa9iDHNhGGuLIXBkVE_Bs2A,TAMIL FF PLAYER,0,1,2021-01-13 07:45:32+00:00,mGIpOtncmSM,0,"Saying Pewdiepie 100,000 Times",2021-01-13
5792,OMGGGG HI MARK,Ugx1H1tk-9hVyK9sQfR4AaABAg,http://www.youtube.com/channel/UC_5tcUHCp4R3xMT6xJKG0Sg,Felicitymouse,0,0,2021-01-13 07:45:26+00:00,vp5sSqyZ5Go,0,I Filled My Brother’s House With Slime & Bought Him A New One,2021-01-13
5793,We are dumb,UgwHVgi8UByzVKtK07l4AaABAg,http://www.youtube.com/channel/UCVq6Ra1jg_qxqRjslHFntXA,Javas Ghanari,0,0,2021-01-13 07:45:24+00:00,HfJMs4mrSJM,0,Molten Lava Vs Giant Ice Block Experiment,2021-01-13
5794,We are dumb,UgxSQG6I4JU78vpzYrh4AaABAg,http://www.youtube.com/channel/UCVq6Ra1jg_qxqRjslHFntXA,Javas Ghanari,0,0,2021-01-13 07:45:23+00:00,HfJMs4mrSJM,0,Molten Lava Vs Giant Ice Block Experiment,2021-01-13
5795,7:35 hear what MrBeast is saying,UgzLwk-UdyJDXhUZwkF4AaABAg,http://www.youtube.com/channel/UCaZQefKV-nvU5MigYHRw2og,Ma. Corazon Mabanag,0,0,2021-01-13 07:45:20+00:00,q0OK-zHnvnA,0,Can A Glowing 1000 Degree Sword Slice A Car In Half?,2021-01-13
5796,"56,000 right now? What the fuck",Ugw0US0AJ0kgNjpl8l94AaABAg,http://www.youtube.com/channel/UCs93mZSVEVNU0Bnu5NVi5WQ,Spongequan,0,0,2021-01-13 07:45:14+00:00,YSoJPA8-oHc,0,If You Click This Video I'll Give My Friend .001$,2021-01-13
5797,"This channel changed a lot, but its better now",Ugyr7L3cGB7LOrsDhbp4AaABAg,http://www.youtube.com/channel/UCIsTy7_co8_Kh3eHze-T-gA,Aniket Kumar,0,0,2021-01-13 07:45:04+00:00,afL8tYlnrj4,0,What Is Yanet Actually Thinking?????,2021-01-13
5798,"happy birthday jimmy i wish you healthy and long life

in the news at the bottom the headlines so funny 😂😂🤣🤣",UgxUH3Oak0ZOcDnsbdd4AaABAg,http://www.youtube.com/channel/UCoPkHTGXDQsSkyk3UNksNwg,ZIKRA MOHAMMAD,0,0,2021-01-13 07:45:00+00:00,5Hg_QSIJm8I,0,"I Gave $200,000 To People Who Lost Their Jobs (Corona Virus)",2021-01-13
5799,Mrbeast when will you run out of money,UgxdUktxckQQc26_iJt4AaABAg,http://www.youtube.com/channel/UCrhnDh2at42ZH7fvgDrmVUA,Robo Fizz,0,0,2021-01-13 07:44:23+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5800,Plz eat jolochip the hottest chip in world,UgzZUGWM4yFz0e4hWXp4AaABAg,http://www.youtube.com/channel/UCq6JTUwZfQkifFRcOn3GqPw,White X Devil,0,0,2021-01-13 07:44:22+00:00,7zi0bi-RDj4,0,"Eating A $10,000 Golden Steak (24k Gold)",2021-01-13
5801,There’s someone in the car 😂,UgyRetyvKSpA8OnfsNl4AaABAg,http://www.youtube.com/channel/UCRuMLLqou0z0PVEHYYv3N4A,Landon Weeks,0,0,2021-01-13 07:44:04+00:00,d8pJkuSp1iI,0,How Many Toy Cars Does It Take To Pull A Real Car?,2021-01-13
5802,Great job Mr Beast 🤟🙏👍❤,Ugxkf5R1TH5ovUR-DH94AaABAg,http://www.youtube.com/channel/UCk4nED3KxV4NDCfR__nioMA,vivek lal,0,0,2021-01-13 07:43:50+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
5803,I remember watching this...now he is at 50 Mil!,Ugz-HLeIPfoAftCZpdp4AaABAg,http://www.youtube.com/channel/UC3iY-_8mm__YlGyKKf3EKyQ,ThatAmaan,0,0,2021-01-13 07:43:36+00:00,5J6-5g2alp8,0,"100,000 SUBSCRIBERS.EXE",2021-01-13
5804,How much excersise to lose all that weight,UgxdaQsD6GalxEaLBVt4AaABAg,http://www.youtube.com/channel/UCy--d57bOIqflmg2Ta2tpSA,Master 123286,0,0,2021-01-13 07:43:36+00:00,Rj_vssRaZlQ,0,I Ate The World’s Largest Slice Of Pizza,2021-01-13
5805,I eat mor,UgzdGY5SxbKsh9zd9Nx4AaABAg,http://www.youtube.com/channel/UCgoKWYQDGqv9RG1fIcMv4uA,Antonia Velasco,0,0,2021-01-13 07:43:23+00:00,Rj_vssRaZlQ,0,I Ate The World’s Largest Slice Of Pizza,2021-01-13
5806,All the people who hated on him back in the day and now probably subbed,UgwcG41aJtKIeQ7UdHV4AaABAg,http://www.youtube.com/channel/UCOIyLjK75LJRQL4mhrzV_hg,Craig,0,1,2021-01-13 07:43:13+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
5807,"What the fuck . What are u doing mr.beast u blow my mind for what are u doing to your videos . 
U are so amazing 
I hope i can get hearth 
For this keep safe mr.beast 
Im from philippines",Ugyjk6MuzMuaGlF1_Qh4AaABAg,http://www.youtube.com/channel/UCCJDiCDclybkT_zW-Y1Z-og,Jesrill Abad,0,0,2021-01-13 07:43:03+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5808,"If MrBeast runs for president 
50+subscriber=50+votes😲",Ugy6TPN8zDl_0b3dzH94AaABAg,http://www.youtube.com/channel/UCel3fzRrqykJx2Jm0zLGmSQ,Fanzy PH,0,0,2021-01-13 07:42:50+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5809,"Well done Mark, well done",UgzoUPQR81tBClo2qDx4AaABAg,http://www.youtube.com/channel/UCz--BYO7A8PgjUy1e2C-hTQ,Atti A,0,0,2021-01-13 07:42:38+00:00,yeqARWqjkps,0,"Last To Take Hand Off $1,000,000 Keeps It",2021-01-13
5810,E,Ugxay0faTnlk8biWw5t4AaABAg,http://www.youtube.com/channel/UCqqRahD_-D3JbC1nC5QmdtA,ChocoJR Gaming,0,2,2021-01-13 07:42:35+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
5811,Its been 2 YEARS,UgxwaxL4gyiYv5lXk-R4AaABAg,http://www.youtube.com/channel/UCSBjkHjYw4CEPZBsf7Org3w,pojfg;dlkfg;'jg;dlkfg,0,0,2021-01-13 07:42:35+00:00,7zi0bi-RDj4,0,"Eating A $10,000 Golden Steak (24k Gold)",2021-01-13
5812,I love everything mr.beast does but I'm definitely a little envious of the fact he could basically buy whatever he wanted or needed,Ugw-uy6af1tSHOg_wrl4AaABAg,http://www.youtube.com/channel/UCdrYcNSwvfatQLSwiY6LfzA,Jaden Santini,0,0,2021-01-13 07:41:49+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5813,9:35 me and the boys when theres zombie apologizes,Ugz9qfxSIkbT_7RhJj94AaABAg,http://www.youtube.com/channel/UCcW1L6WcPmJwS7S2h0gvpmw,Angelo Edralin,0,1,2021-01-13 07:41:47+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5814,I'm late. But thank you so much.,Ugz2sba3votQahh_ARx4AaABAg,http://www.youtube.com/channel/UCy3sR5AczodM_rrqTdY47Ew,R.G. nonetheless,0,0,2021-01-13 07:41:19+00:00,YQDDm9HLkV4,0,I Adopted EVERY Dog In A Dog Shelter,2021-01-13
5815,Salute to you from India🇮🇳,UgzKhstnM6mZwdqfUSJ4AaABAg,http://www.youtube.com/channel/UCfvVulkusWe4XGUitw8MjpQ,Kanav Kapur,0,0,2021-01-13 07:41:02+00:00,YQDDm9HLkV4,0,I Adopted EVERY Dog In A Dog Shelter,2021-01-13
5816,LETS GO TIMMY (karl was a kmra man and he joind the crew so i think timmy shold as well),Ugxu0SDNdcOzNbqqul14AaABAg,http://www.youtube.com/channel/UCDpl1L-FWM1JAFKZ7XACjGA,Valley,0,1,2021-01-13 07:40:52+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5817,"Your mum was made by the government, liar!",UgzCepMiPpkvOuuPTbN4AaABAg,http://www.youtube.com/channel/UC3YZg6ELzmaYZeGuG7Rpj8w,TizuHere,0,0,2021-01-13 07:40:50+00:00,RywkkwO78m8,0,Flat Earth PROVEN By Independent Research,2021-01-13
5818,Im just surprised he does this good for people than anyone ever has,UgzFPrAoes87TBrxE414AaABAg,http://www.youtube.com/channel/UCdm2bUt8CS_gwbG7XuGCBgQ,cherry senpai,3,174,2021-01-13 07:40:47+00:00,5Fg9oZk-5uA,3,I Bought Everything In 5 Stores,2021-01-13
5819,How much is it now ?,UgzmqfLN8i5bwblA0EJ4AaABAg,http://www.youtube.com/channel/UCKEguLnfKxivBZax7b7EGXQ,Doreen Angelene Torzar,0,0,2021-01-13 07:40:43+00:00,YSoJPA8-oHc,0,If You Click This Video I'll Give My Friend .001$,2021-01-13
5820,Did they give it back?,UgzF6ZJUDUJWBWwO4yB4AaABAg,http://www.youtube.com/channel/UCrKplq9AuMTSgLQf1c_WMMA,The Gaming Machine,0,0,2021-01-13 07:40:38+00:00,hD_Af6W2qug,0,Dear Razer Can I Have My 70$ Back?????,2021-01-13
5821,"There Saying karl wasn't caring for them when The had to leave the island, But I see karl crying for them cause he was sad seeing them Leave, Hope karl wins another challege",Ugyakw2VPQWAn55mTBZ4AaABAg,http://www.youtube.com/channel/UCV073iH1VNdofiy82Hz5tHg,Dyson 2smooth,1,0,2021-01-13 07:40:30+00:00,NkE0AMGzpJY,1,"Last To Leave $800,000 Island Keeps It",2021-01-13
5822,Plz shout out tofupupper/ tofo-chan,Ugy1yVW2EMH64LF2U4Z4AaABAg,http://www.youtube.com/channel/UCNwAB5YGNLJ47JI-_1IZq6g,ender Emerald,0,0,2021-01-13 07:40:10+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
5823,"budhapa budhapa 




*बुढापा*",Ugz2jcbthb18VavskaZ4AaABAg,http://www.youtube.com/channel/UCSu5XGX5SZMaL5f7kLGbEig,Sairaj karad,0,1,2021-01-13 07:40:06+00:00,mGIpOtncmSM,0,"Saying Pewdiepie 100,000 Times",2021-01-13
5824,LET ME PUSH THAT BUTTON MrBeast...all the way here in philippines,UgwEJQ2KjO2wHoIf1wd4AaABAg,http://www.youtube.com/channel/UCWg_0S_EvH4MN_x2UQqcHdA,florante pascual,0,0,2021-01-13 07:40:04+00:00,GLoeAJUcz38,0,"Press This Button To Win $100,000!",2021-01-13
5825,The store is so freaking lucky,UgzaQgWShOGvrN8twjh4AaABAg,http://www.youtube.com/channel/UC4jrL-eHwPfvrAd2_XeeRBQ,Sarok Bassist,0,0,2021-01-13 07:39:57+00:00,ha4tRQwKIUg,0,I Bought Everything In A Store - Challenge,2021-01-13
5826,"Mrbeast:-Im sorry international fans
Me:-Crying in india 
Still love u too Jimmy ❤️",UgwCBBXi0BUWuiEtGdh4AaABAg,http://www.youtube.com/channel/UCK98Wr-8OSaCAPehlSUhyfw,VIDIT Patil,0,0,2021-01-13 07:39:44+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
5827,Read all of the cost from the last store,UgwLN0am0goNLKcfPs94AaABAg,http://www.youtube.com/channel/UC3Fl_OwJspBe-WQRj5fSBQQ,YourPalsWhiteGuard,0,1,2021-01-13 07:39:41+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5828,It’s all fun in games until amazon buys honey,UgzCOvUepLRGBnUWYop4AaABAg,http://www.youtube.com/channel/UCZ-33d2f8tmhCqFGe-iKdzg,Jae,0,3,2021-01-13 07:39:38+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5829,SCREW BIDEN MR. BEAST FOR PRESIDENT 2024!!!!!!,Ugw2eQ1dgGOcgrYa0JB4AaABAg,http://www.youtube.com/channel/UC2YmxbVRd8l5sQeFElHuw8A,Spider-Matt 11,0,1,2021-01-13 07:39:35+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5830,I wonder what those people would say now,Ugw7x7NXNq5-ARU_57J4AaABAg,http://www.youtube.com/channel/UCrIlwq_l5JScXeD37nkvIEA,Tv GamingYT,0,0,2021-01-13 07:39:29+00:00,TRiF8PdrIP8,0,MrBeast6000's Channel Trailer,2021-01-13
5831,I love how Karl changed first he was quite and now he just funny,UgzbJJlNAR-ioghh5q14AaABAg,http://www.youtube.com/channel/UCv-C5f-5yfU7JJ9pCbBu12Q,Czapa.,0,0,2021-01-13 07:39:20+00:00,F4Y3Pkn95GI,0,"I Ate A $70,000 Golden Pizza",2021-01-13
5832,lucky guyes,Ugy2h4_fHCgJlbIdWYR4AaABAg,http://www.youtube.com/channel/UCnBduJVAtuaEZbtrdbLt2Tg,Nitish Pathania,0,0,2021-01-13 07:39:14+00:00,LeYsRMZFUq0,0,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",2021-01-13
5833,"5:40 Ahh yes, give a car to a person who is wearing a gucci mask",UgyB7teCjpWuZQ_5Nw54AaABAg,http://www.youtube.com/channel/UCJvbYrT12yBE2PrnMK4b_hg,ExTrEaMe LT,0,1,2021-01-13 07:39:12+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5834,Its my first time seeing a real lamborghini,UgwjozK2Ri1A1eT4Cit4AaABAg,http://www.youtube.com/channel/UCR3KHAeaTfOrWUakPqxpjDA,CarLeb Beatbox,0,0,2021-01-13 07:39:11+00:00,JTQcIR2ZxU4,0,Homeless Man Buys A Lamborghini,2021-01-13
5835,Nothing's better then walking at night,Ugyim7l3hQthx7YWPw14AaABAg,http://www.youtube.com/channel/UC3k5MfRPGK7KnMhO44ZLe9w,Gio_qqam,0,1,2021-01-13 07:39:10+00:00,AiGKBNGlzHo,0,I Ran A Marathon In The World's Largest Shoes,2021-01-13
5836,Pak u,UgwMhYfgZiyuSvi9TQF4AaABAg,http://www.youtube.com/channel/UC4jrL-eHwPfvrAd2_XeeRBQ,Sarok Bassist,0,0,2021-01-13 07:39:03+00:00,ha4tRQwKIUg,0,I Bought Everything In A Store - Challenge,2021-01-13
5837,"now t series is the winner , whats the use, they both got more subscribers in the reason of this fight",UgxnLWpmst9EKMnbnBF4AaABAg,http://www.youtube.com/channel/UCS2lJUNtwgFkbuEJiNrC7Fg,Vedang .V,0,1,2021-01-13 07:39:03+00:00,qPBtTPJHS0Q,0,I Advertised Pewdiepie At The Super Bowl,2021-01-13
5838,i wonder why wearing masks was against the law tho,UgwKgHzLTlzTunIPguR4AaABAg,http://www.youtube.com/channel/UCA7yvwYV_QVIRe4P4Fb-ecg,somebody,0,0,2021-01-13 07:39:01+00:00,2Pvt8awds44,0,Walking Up To Random People With 100 StormTroopers,2021-01-13
5839,Waityyyyytttttttttttttt,Ugwmb2zsRLBp2Cbx3IV4AaABAg,http://www.youtube.com/channel/UCR3KHAeaTfOrWUakPqxpjDA,CarLeb Beatbox,0,0,2021-01-13 07:38:48+00:00,JTQcIR2ZxU4,0,Homeless Man Buys A Lamborghini,2021-01-13
5840,When Chandler cried...I was tearing up😭,Ugwn82rbQu1XfrnAtqJ4AaABAg,http://www.youtube.com/channel/UCjvM9yyNevsyovBqlDyW9pw,bruh meme,0,1,2021-01-13 07:38:46+00:00,RCvnytndd9c,0,"Last To Leave VR Wins $20,000",2021-01-13
5841,"Me gets a burger:noice

My dog:mine now *chomp*

Me:cries",UgyVgsMJHO8xAvRLu-t4AaABAg,http://www.youtube.com/channel/UCNTRQf8wZ9FjPrhL38juWhg,Noya Senpai,0,0,2021-01-13 07:38:39+00:00,dg2Ag3e8W-Q,0,I Opened A Restaurant That Pays You To Eat At It,2021-01-13
5842,"99% talking about rewinf
Me:talking abour HOW MRBEAST BOUGHT A HUGR MANSION",UgwNPb5zGPLxu7Rjj8V4AaABAg,http://www.youtube.com/channel/UC8gwiL5JnH-r8vAZS47-DyA,undanceable,0,0,2021-01-13 07:38:30+00:00,PKtnafFtfEo,0,"Youtube Rewind 2020, Thank God It's Over",2021-01-13
5843,iam tninking that how many pens have been used in this,UgzMeV07y9I56ose15t4AaABAg,http://www.youtube.com/channel/UC3bc5Zz4uFB2JOcIldUtbfA,Abhishek J L,0,0,2021-01-13 07:38:27+00:00,TDiXxsQ0w2Q,0,Why I Haven’t Been Uploading,2021-01-13
5844,I have 3 subscriber,UgxRdLcQW7COInbuQ4R4AaABAg,http://www.youtube.com/channel/UCWZ5IkhlVeyXyZpriDK5JAg,Poke Prince Gaming _YT,0,1,2021-01-13 07:38:11+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5845,The true winners are the camera men that stayed on the hole time,Ugwdpq43AXIpH2HIieR4AaABAg,http://www.youtube.com/channel/UCjVpD4sTR4dNq1n-mw7OZog,Offlineegg_Gaming,0,0,2021-01-13 07:38:04+00:00,gL6iSCSHjco,0,"Last To Leave Roller Coaster Wins $20,000 - Challenge",2021-01-13
5846,Your my favorite chanel sir,UgyHvBKPP1xUuzrWCgJ4AaABAg,http://www.youtube.com/channel/UCSlIG-OCBaXuB0jNX6esPRw,Joemari Bathan,0,0,2021-01-13 07:37:59+00:00,IoZri9hq7z4,0,I Uber’d People And Let Them Keep The Car,2021-01-13
5847,"The whispering slipper inexplicably book because college phenotypically scrape underneath a mean sushi. elderly, chilly supply",Ugy2UGIl7441rr6aZvl4AaABAg,http://www.youtube.com/channel/UCPXSayAHvpMEZty0Sfs6MzA,Tina VillarrealU,0,0,2021-01-13 07:37:57+00:00,TOcGSwJBPMQ,0,I Spent 24 Hours Straight At Area 51,2021-01-13
5848,Ur blessings are Infinite 😉😉,Ugx_m7LrKJPNi5BJR1F4AaABAg,http://www.youtube.com/channel/UCEBpLgulf09LJNnuObOVFbA,Legendary Gaming #LɢT,0,1,2021-01-13 07:37:53+00:00,5Fg9oZk-5uA,0,I Bought Everything In 5 Stores,2021-01-13
5849,"MrBeast eat golden steak that means 
hes poop is golden poop",UgyqmmbwoTFN-deN94F4AaABAg,http://www.youtube.com/channel/UC3F8qT2c0YwMLueOihXpO_w,Mr useless,0,0,2021-01-13 07:37:43+00:00,7zi0bi-RDj4,0,"Eating A $10,000 Golden Steak (24k Gold)",2021-01-13
5850,Morgz will do this but instead it’s color food challenge and he got yellow,UgyjtDB0LprQ3G_ExUF4AaABAg,http://www.youtube.com/channel/UCKIWah-UmQhRh1qVqnG1oTg,Just some Issac,0,0,2021-01-13 07:37:36+00:00,7zi0bi-RDj4,0,"Eating A $10,000 Golden Steak (24k Gold)",2021-01-13
5851,This give me nightmares.,UgydlV_XrBpEsjB2umR4AaABAg,http://www.youtube.com/channel/UCyufhovq63patT_GnyxL8dw,Mark Dream,0,0,2021-01-13 07:37:27+00:00,iUzi5JmJNWc,0,Surprising Strangers With 100 Zombies - Experiment,2021-01-13
5852,Joe keep ignoring people when he is in his eating zone ( XD ),UgxCxiVhxdJexW4v3vB4AaABAg,http://www.youtube.com/channel/UC9tZbvLcn3OMV2oA5rTxNsw,Hasya Danisha,0,0,2021-01-13 07:37:25+00:00,Rj_vssRaZlQ,0,I Ate The World’s Largest Slice Of Pizza,2021-01-13
5853,"Fireworks in the usa is expensive 🤣

In Europa you wont pay more the 25 k for all that.",UgzvyKAcv34MGYjP64p4AaABAg,http://www.youtube.com/channel/UC36eWU9EBBfALgG-BlbtUrg,martijn groenewold,0,0,2021-01-13 07:37:21+00:00,erQ_9yEz0ls,0,"I Bought The World's Largest Firework ($600,000)",2021-01-13
5854,Razer stonks 📉📉📉📉📉,UgwU2rwtHF4A18lRr1Z4AaABAg,http://www.youtube.com/channel/UCQZkiSdVOEmKekgBPW35_Kg,hahahilarious ha,0,0,2021-01-13 07:37:17+00:00,hD_Af6W2qug,0,Dear Razer Can I Have My 70$ Back?????,2021-01-13
